# Iteration Pressure Kinetic Potential Temperature Total
7003 -0.26192603 0.98727778 -4.6588206 0.65818519 -3.6715428
7004 -0.23059642 0.97279463 -4.644336 0.64852975 -3.6715415
7005 -0.21096335 0.961415 -4.6329484 0.64094333 -3.6715333
7006 -0.23798921 0.96646194 -4.6379924 0.64430796 -3.6715305
7007 -0.32272195 0.99111806 -4.6626612 0.66074537 -3.6715432
7008 -0.41773171 1.0183087 -4.6898619 0.67887247 -3.6715531
7009 -0.46533269 1.031754 -4.7033077 0.687836 -3.6715537
7010 -0.4622588 1.028745 -4.7002946 0.68583 -3.6715496
7011 -0.41832367 1.0142424 -4.6857873 0.6761616 -3.6715449
7012 -0.35623776 0.99516185 -4.6667032 0.66344123 -3.6715414
7013 -0.30240486 0.97927889 -4.6508159 0.65285259 -3.6715369
7014 -0.27642519 0.97313583 -4.6446728 0.64875722 -3.6715369
7015 -0.29203751 0.97919778 -4.6507374 0.65279852 -3.6715396
7016 -0.3421777 0.99577435 -4.6673162 0.66384957 -3.6715419
7017 -0.40949007 1.0183027 -4.6898482 0.67886847 -3.6715456
7018 -0.47610069 1.0402292 -4.7117788 0.69348613 -3.6715496
7019 -0.51371394 1.054473 -4.7260259 0.702982 -3.671553
7020 -0.50779263 1.0556948 -4.7272487 0.70379653 -3.6715539
7021 -0.45639575 1.0431658 -4.714716 0.69544387 -3.6715501
7022 -0.37025193 1.0202122 -4.6917606 0.68014147 -3.6715484
7023 -0.26245817 0.99007935 -4.6616276 0.6600529 -3.6715482
7024 -0.13842043 0.95488611 -4.6264319 0.63659074 -3.6715458
7025 -0.023980705 0.9205328 -4.5920712 0.61368853 -3.6715384
7026 0.042696015 0.90048426 -4.5720152 0.60032284 -3.6715309
7027 0.022357644 0.90605665 -4.5775926 0.60403777 -3.6715359
7028 -0.065695253 0.93248315 -4.6040294 0.62165543 -3.6715464
7029 -0.17219856 0.96421194 -4.6357644 0.64280796 -3.6715524
7030 -0.25925937 0.98869611 -4.6602505 0.65913074 -3.6715544
7031 -0.31272479 1.001595 -4.6731481 0.66773 -3.6715531
7032 -0.33411879 1.0046369 -4.6761875 0.66975793 -3.6715506
7033 -0.3334647 1.0013246 -4.6728756 0.66754973 -3.6715509
7034 -0.32167282 0.9950538 -4.6666025 0.6633692 -3.6715486
7035 -0.31079096 0.98973019 -4.6612749 0.65982013 -3.6715447
7036 -0.30427873 0.98852074 -4.6600656 0.65901383 -3.6715449
7037 -0.30855174 0.99116546 -4.6627134 0.66077697 -3.671548
7038 -0.31422727 0.99446111 -4.6660102 0.66297407 -3.6715492
7039 -0.31359187 0.9964363 -4.6679843 0.66429087 -3.671548
7040 -0.31286078 0.99946315 -4.6710094 0.66630877 -3.6715462
7041 -0.31988504 1.0059756 -4.6775247 0.6706504 -3.6715491
7042 -0.32666493 1.0128726 -4.6844246 0.6752484 -3.671552
7043 -0.31933977 1.0148138 -4.6863669 0.67654253 -3.6715531
7044 -0.29512162 1.0104069 -4.6819572 0.6736046 -3.6715502
7045 -0.26590214 1.0031708 -4.6747179 0.66878053 -3.671547
7046 -0.25013851 0.9982763 -4.6698197 0.66551753 -3.6715434
7047 -0.25929546 0.99984898 -4.6713921 0.66656599 -3.6715431
7048 -0.30209842 1.0095284 -4.6810728 0.67301893 -3.6715444
7049 -0.3765493 1.0266443 -4.6981898 0.68442953 -3.6715456
7050 -0.47256845 1.0491334 -4.7206826 0.69942227 -3.6715492
7051 -0.57729656 1.0732956 -4.7448506 0.7155304 -3.671555
7052 -0.66893239 1.0928316 -4.7643906 0.7285544 -3.6715591
7053 -0.72226516 1.101315 -4.7728748 0.73421 -3.6715598
7054 -0.73220858 1.0969116 -4.768468 0.7312744 -3.6715564
7055 -0.70798918 1.0835616 -4.7551139 0.7223744 -3.6715524
7056 -0.66553467 1.0667558 -4.7383081 0.71117053 -3.6715521
7057 -0.60813416 1.0483203 -4.7198756 0.6988802 -3.6715555
7058 -0.53865552 1.026595 -4.6981522 0.68439667 -3.6715572
7059 -0.44911624 1.0007642 -4.6723223 0.66717613 -3.6715581
7060 -0.35803403 0.97367324 -4.6452292 0.64911549 -3.6715559
7061 -0.27873385 0.95213954 -4.6236925 0.63475969 -3.6715531
7062 -0.23817783 0.94208778 -4.6136416 0.62805852 -3.6715538
7063 -0.22680923 0.94109139 -4.6126494 0.62739426 -3.6715581
7064 -0.22319737 0.94181444 -4.613374 0.62787629 -3.6715595
7065 -0.22298801 0.94208806 -4.6136449 0.62805871 -3.6715569
7066 -0.23426328 0.94542713 -4.6169801 0.63028475 -3.671553
7067 -0.27239042 0.95706037 -4.6286111 0.63804025 -3.6715508
7068 -0.33976342 0.97874583 -4.6503001 0.65249722 -3.6715543
7069 -0.42370073 1.0050095 -4.6765669 0.67000633 -3.6715573
7070 -0.4933761 1.0270889 -4.6986506 0.68472593 -3.6715617
7071 -0.53094535 1.0384715 -4.7100345 0.69231433 -3.671563
7072 -0.53001489 1.0368062 -4.708367 0.69120413 -3.6715608
7073 -0.4972561 1.0241645 -4.6957206 0.68277633 -3.6715561
7074 -0.45137597 1.0072538 -4.6788055 0.67150253 -3.6715518
7075 -0.423727 0.99523139 -4.6667781 0.66348759 -3.6715467
7076 -0.4307372 0.99443907 -4.6659854 0.66295938 -3.6715463
7077 -0.47287657 1.004563 -4.6761131 0.66970867 -3.6715502
7078 -0.5293289 1.0195101 -4.6910626 0.6796734 -3.6715524
7079 -0.58154097 1.0325224 -4.7040762 0.68834827 -3.6715538
7080 -0.61913115 1.0414083 -4.7129592 0.6942722 -3.6715508
7081 -0.64530599 1.0479798 -4.7195306 0.6986532 -3.6715508
7082 -0.66546935 1.0532671 -4.7248202 0.70217807 -3.6715531
7083 -0.66887891 1.0563389 -4.7278928 0.70422593 -3.6715539
7084 -0.66212795 1.0573028 -4.728856 0.70486853 -3.6715532
7085 -0.64582302 1.0570338 -4.7285869 0.7046892 -3.6715531
7086 -0.61605917 1.054582 -4.7261364 0.70305467 -3.6715544
7087 -0.5668556 1.047365 -4.7189206 0.69824333 -3.6715556
7088 -0.50122557 1.0350458 -4.7065994 0.69003053 -3.6715536
7089 -0.43238668 1.0218266 -4.6933783 0.68121773 -3.6715518
7090 -0.38006198 1.0130842 -4.6846366 0.67538947 -3.6715524
7091 -0.34331065 1.0087198 -4.6802775 0.67247987 -3.6715577
7092 -0.3136412 1.0041069 -4.6756666 0.6694046 -3.6715596
7093 -0.28605947 0.99865602 -4.6702138 0.66577068 -3.6715578
7094 -0.27501078 0.99665509 -4.6682114 0.66443673 -3.6715563
7095 -0.28511155 1.0005899 -4.672147 0.66705993 -3.6715571
7096 -0.31422947 1.0092026 -4.6807612 0.67280173 -3.6715586
7097 -0.3494744 1.01923 -4.6907931 0.67948667 -3.6715631
7098 -0.3767545 1.0266987 -4.6982644 0.6844658 -3.6715656
7099 -0.38453519 1.0281837 -4.6997492 0.6854558 -3.6715656
7100 -0.36888281 1.0223051 -4.6938719 0.68153673 -3.6715668
7101 -0.33610247 1.011161 -4.6827243 0.67410733 -3.6715631
7102 -0.3030325 1.0002908 -4.6718507 0.66686053 -3.6715599
7103 -0.28908538 0.99567889 -4.6672369 0.66378593 -3.6715581
7104 -0.29932845 0.99880676 -4.6703691 0.66587117 -3.6715623
7105 -0.31582211 1.0045806 -4.6761489 0.6697204 -3.6715682
7106 -0.3142735 1.0047157 -4.6762864 0.66981047 -3.6715706
7107 -0.28827354 0.99434046 -4.6659087 0.66289364 -3.6715682
7108 -0.2391537 0.97658454 -4.6481446 0.65105636 -3.6715601
7109 -0.20285501 0.96224444 -4.6337961 0.64149629 -3.6715517
7110 -0.21774434 0.96244 -4.6339897 0.64162667 -3.6715497
7111 -0.28032338 0.97853481 -4.6500922 0.65235654 -3.6715574
7112 -0.36286118 0.99974926 -4.6713152 0.66649951 -3.671566
7113 -0.41799836 1.0126407 -4.6842113 0.6750938 -3.6715705
7114 -0.42283271 1.010166 -4.6817356 0.673444 -3.6715695
7115 -0.38022047 0.99317685 -4.6647412 0.6621179 -3.6715644
7116 -0.31617876 0.97007056 -4.6416271 0.64671371 -3.6715567
7117 -0.26779894 0.95343361 -4.6249843 0.63562241 -3.6715506
7118 -0.26528125 0.95168731 -4.6232362 0.63445821 -3.6715489
7119 -0.30966383 0.96469074 -4.636242 0.64312716 -3.6715512
7120 -0.38184496 0.98737296 -4.6589278 0.65824864 -3.6715548
7121 -0.46279798 1.0131959 -4.6847539 0.67546393 -3.671558
7122 -0.53581667 1.036171 -4.7077293 0.69078067 -3.6715582
7123 -0.59277765 1.0535082 -4.7250657 0.7023388 -3.6715575
7124 -0.6306657 1.0656203 -4.7371751 0.71041353 -3.6715549
7125 -0.65485282 1.0737775 -4.7453326 0.71585167 -3.6715551
7126 -0.66809126 1.079096 -4.750651 0.71939733 -3.671555
7127 -0.67576719 1.0836596 -4.7552135 0.72243973 -3.6715539
7128 -0.68455964 1.089727 -4.7612824 0.72648467 -3.6715554
7129 -0.69112755 1.0967471 -4.7683049 0.73116473 -3.6715578
7130 -0.69096409 1.1017922 -4.773352 0.73452813 -3.6715598
7131 -0.67357993 1.1024252 -4.7739854 0.73495013 -3.6715602
7132 -0.63443483 1.0968524 -4.7684125 0.73123493 -3.6715601
7133 -0.57331603 1.0843325 -4.7558921 0.72288833 -3.6715596
7134 -0.50070776 1.0667669 -4.7383251 0.71117793 -3.6715581
7135 -0.42799281 1.048254 -4.7198109 0.698836 -3.6715569
7136 -0.37080748 1.0328296 -4.7043855 0.68855307 -3.6715559
7137 -0.33983261 1.023887 -4.6954422 0.68259133 -3.6715551
7138 -0.34729227 1.0250027 -4.6965569 0.68333513 -3.6715543
7139 -0.39074759 1.0363626 -4.7079219 0.6909084 -3.6715594
7140 -0.4482751 1.0518431 -4.7234063 0.70122873 -3.6715632
7141 -0.4907644 1.0642244 -4.7357898 0.70948293 -3.6715655
7142 -0.50786384 1.0691288 -4.7406956 0.71275253 -3.6715669
7143 -0.49024182 1.0646494 -4.7362152 0.70976627 -3.6715657
7144 -0.43988564 1.0515331 -4.7230973 0.70102207 -3.6715642
7145 -0.37076807 1.0333619 -4.7049231 0.68890793 -3.6715611
7146 -0.30035116 1.0151972 -4.6867564 0.67679813 -3.6715592
7147 -0.24579088 1.0013742 -4.6729321 0.6675828 -3.671558
7148 -0.22091805 0.99596333 -4.6675178 0.66397555 -3.6715544
7149 -0.24155382 1.0038476 -4.675404 0.66923173 -3.6715564
7150 -0.30869809 1.0246292 -4.6961886 0.68308613 -3.6715594
7151 -0.39823745 1.0505611 -4.7221243 0.70037407 -3.6715631
7152 -0.48193656 1.0737929 -4.7453568 0.71586193 -3.671564
7153 -0.54960747 1.0911917 -4.7627557 0.72746113 -3.6715641
7154 -0.59231098 1.1016706 -4.7732363 0.73444707 -3.6715656
7155 -0.59729501 1.1025859 -4.7741535 0.73505727 -3.6715675
7156 -0.56464055 1.0916717 -4.7632366 0.72778113 -3.6715648
7157 -0.49538922 1.0712114 -4.7427735 0.71414093 -3.6715621
7158 -0.41052413 1.0467754 -4.718336 0.69785027 -3.6715606
7159 -0.31537195 1.02098 -4.6925411 0.68065333 -3.6715611
7160 -0.23108195 0.99739241 -4.6689456 0.66492827 -3.6715532
7161 -0.19287406 0.98748157 -4.6590267 0.65832105 -3.6715451
7162 -0.22933856 0.99968917 -4.6712403 0.66645945 -3.6715511
7163 -0.32521165 1.0276615 -4.6992202 0.68510767 -3.6715587
7164 -0.43868499 1.0586464 -4.730208 0.70576427 -3.6715616
7165 -0.54489951 1.0846832 -4.7562429 0.72312213 -3.6715595
7166 -0.63172845 1.1034164 -4.774973 0.73561093 -3.6715566
7167 -0.69694919 1.1147832 -4.7863402 0.7431888 -3.6715569
7168 -0.73191613 1.118473 -4.79003 0.74564867 -3.6715571
7169 -0.73416023 1.1143797 -4.7859366 0.7429198 -3.6715569
7170 -0.71381593 1.1044251 -4.7759803 0.7362834 -3.6715552
7171 -0.67480829 1.0919806 -4.7635359 0.72798707 -3.6715554
7172 -0.62327403 1.076941 -4.7484997 0.71796067 -3.6715587
7173 -0.5455159 1.0544644 -4.7260247 0.70297627 -3.6715603
7174 -0.44184377 1.0243304 -4.6958856 0.68288693 -3.6715554
7175 -0.34687993 0.99712713 -4.6686737 0.66475142 -3.6715467
7176 -0.29637726 0.9849912 -4.65654 0.6566608 -3.6715488
7177 -0.29114879 0.9870388 -4.6585945 0.65802587 -3.6715557
7178 -0.29720096 0.99133824 -4.6628981 0.66089216 -3.6715599
7179 -0.29392377 0.99056435 -4.6621205 0.66037623 -3.6715561
7180 -0.29748313 0.98939315 -4.6609424 0.65959543 -3.6715493
7181 -0.33220149 0.99743944 -4.6689873 0.66495963 -3.6715479
7182 -0.40195395 1.0164081 -4.6879613 0.6776054 -3.6715532
7183 -0.47303236 1.0362474 -4.7078096 0.6908316 -3.6715622
7184 -0.50834035 1.0444985 -4.7160616 0.69633233 -3.6715631
7185 -0.49284922 1.0383227 -4.7098792 0.69221513 -3.6715565
7186 -0.4613253 1.0279856 -4.699535 0.68532373 -3.6715494
7187 -0.4442982 1.0237316 -4.6952853 0.68248773 -3.6715536
7188 -0.4346001 1.0219507 -4.6935094 0.68130047 -3.6715585
7189 -0.40967025 1.0151586 -4.6867144 0.6767724 -3.6715557
7190 -0.37571745 1.003767 -4.6753187 0.669178 -3.6715517
7191 -0.34576894 0.99344944 -4.6649994 0.66229963 -3.67155
7192 -0.33479495 0.98898861 -4.6605381 0.65932574 -3.6715495
7193 -0.34390988 0.9906337 -4.6621879 0.66042247 -3.6715542
7194 -0.3597108 0.99259074 -4.6641506 0.66172716 -3.6715598
7195 -0.36740202 0.99045667 -4.6620105 0.66030445 -3.6715538
7196 -0.39465066 0.9934037 -4.6649482 0.66226913 -3.6715445
7197 -0.46707234 1.0119596 -4.6835103 0.67463973 -3.6715506
7198 -0.55405305 1.0362706 -4.7078321 0.69084707 -3.6715616
7199 -0.60779626 1.0504415 -4.7220043 0.70029433 -3.6715628
7200 -0.60789377 1.0484913 -4.7200508 0.6989942 -3.6715595
7201 -0.56676704 1.0349044 -4.7064566 0.68993627 -3.6715523
7202 -0.5178318 1.0195282 -4.6910762 0.67968547 -3.6715481
7203 -0.48086634 1.0083776 -4.6799257 0.67225173 -3.6715481
7204 -0.45956087 1.0019074 -4.6734557 0.66793827 -3.6715483
7205 -0.45682425 1.0007272 -4.6722735 0.66715147 -3.6715464
7206 -0.48190542 1.0067284 -4.6782736 0.67115227 -3.6715452
7207 -0.53381912 1.0209778 -4.6925215 0.68065187 -3.6715437
7208 -0.61252616 1.0426078 -4.7141534 0.69507187 -3.6715456
7209 -0.70081416 1.0679007 -4.7394505 0.7119338 -3.6715497
7210 -0.7793254 1.0904712 -4.7620244 0.7269808 -3.6715532
7211 -0.82692997 1.1043778 -4.7759328 0.73625187 -3.671555
7212 -0.83390382 1.1068014 -4.7783559 0.7378676 -3.6715545
7213 -0.79819662 1.0977526 -4.7693073 0.73183507 -3.6715547
7214 -0.72967962 1.0795231 -4.7510756 0.71968207 -3.6715526
7215 -0.64537471 1.0579458 -4.7294933 0.7052972 -3.6715475
7216 -0.56520697 1.0398037 -4.7113514 0.69320247 -3.6715477
7217 -0.49541532 1.0261466 -4.6976971 0.68409773 -3.6715506
7218 -0.4295037 1.0138831 -4.6854349 0.67592207 -3.6715519
7219 -0.36507505 1.0016648 -4.6732165 0.66777653 -3.6715517
7220 -0.30391852 0.99022417 -4.6617755 0.66014945 -3.6715513
7221 -0.24732421 0.9796425 -4.6511961 0.653095 -3.6715536
7222 -0.192985 0.9684663 -4.6400213 0.6456442 -3.671555
7223 -0.14920761 0.95760556 -4.6291563 0.63840371 -3.6715507
7224 -0.13335789 0.95342528 -4.6249712 0.63561685 -3.6715459
7225 -0.16003012 0.96120509 -4.6327551 0.64080339 -3.67155
7226 -0.21333532 0.97636472 -4.6479219 0.65090981 -3.6715572
7227 -0.26280204 0.98878741 -4.6603481 0.65919161 -3.6715606
7228 -0.28757023 0.99234324 -4.6639031 0.66156216 -3.6715598
7229 -0.29129688 0.98833426 -4.6598905 0.65888951 -3.6715562
7230 -0.28907671 0.98248611 -4.6540391 0.65499074 -3.6715531
7231 -0.29052572 0.97871065 -4.6502631 0.65247377 -3.6715525
7232 -0.29253984 0.97602935 -4.6475857 0.65068623 -3.6715564
7233 -0.28312988 0.97021463 -4.641774 0.64680975 -3.6715594
7234 -0.25341951 0.95820028 -4.6297574 0.63880019 -3.671557
7235 -0.21197305 0.94327935 -4.6148291 0.6288529 -3.6715497
7236 -0.18414261 0.93375741 -4.605304 0.62250494 -3.6715466
7237 -0.18572367 0.934085 -4.6056366 0.62272333 -3.6715516
7238 -0.19581814 0.93964426 -4.6112004 0.62642951 -3.6715561
7239 -0.19890906 0.94303944 -4.6145966 0.62869296 -3.671557
7240 -0.18674761 0.94224565 -4.6137993 0.62816377 -3.6715535
7241 -0.17304755 0.94108 -4.6126288 0.62738667 -3.6715489
7242 -0.17393674 0.94512296 -4.616668 0.63008197 -3.671545
7243 -0.20283381 0.95776833 -4.6293132 0.63851222 -3.671545
7244 -0.25596543 0.97774019 -4.6492892 0.65182679 -3.6715491
7245 -0.3207063 0.9997388 -4.6712928 0.66649253 -3.6715539
7246 -0.38100291 1.019343 -4.6908962 0.679562 -3.6715532
7247 -0.43821932 1.0367233 -4.7082743 0.69114887 -3.6715509
7248 -0.50220322 1.0536011 -4.725151 0.70240073 -3.6715499
7249 -0.57158026 1.0701745 -4.7417244 0.71344967 -3.6715498
7250 -0.64517396 1.0869382 -4.7584874 0.72462547 -3.6715492
7251 -0.7206565 1.1041982 -4.7757495 0.73613213 -3.6715513
7252 -0.78472997 1.118165 -4.7897199 0.74544333 -3.671555
7253 -0.81704003 1.1228676 -4.7944227 0.7485784 -3.6715552
7254 -0.81516705 1.1170544 -4.7886061 0.74470293 -3.6715518
7255 -0.79375222 1.1064615 -4.7780081 0.737641 -3.6715467
7256 -0.77344262 1.0977309 -4.769278 0.7318206 -3.671547
7257 -0.75758089 1.0915021 -4.7630497 0.72766807 -3.6715477
7258 -0.74072419 1.085878 -4.7574238 0.72391867 -3.6715459
7259 -0.72462521 1.0807151 -4.7522618 0.72047673 -3.6715467
7260 -0.70799544 1.0757704 -4.7473179 0.71718027 -3.6715475
7261 -0.6924936 1.0711473 -4.7426946 0.7140982 -3.6715474
7262 -0.67645544 1.067702 -4.7392479 0.71180133 -3.6715458
7263 -0.66228899 1.0653019 -4.736847 0.71020127 -3.6715451
7264 -0.6480164 1.0637247 -4.7352691 0.7091498 -3.6715443
7265 -0.63567547 1.0644949 -4.7360359 0.70966327 -3.671541
7266 -0.63297098 1.0681903 -4.7397326 0.71212687 -3.6715423
7267 -0.62713287 1.0712726 -4.7428172 0.71418173 -3.6715446
7268 -0.60088205 1.068804 -4.7403487 0.712536 -3.6715447
7269 -0.5527094 1.0592519 -4.730795 0.70616793 -3.6715431
7270 -0.49078392 1.04595 -4.7174882 0.6973 -3.6715382
7271 -0.43253535 1.0345875 -4.7061237 0.689725 -3.6715362
7272 -0.38890964 1.0288755 -4.700412 0.685917 -3.6715366
7273 -0.36077756 1.028412 -4.6999499 0.685608 -3.6715379
7274 -0.34672913 1.0306237 -4.7021642 0.68708247 -3.6715405
7275 -0.33721174 1.0338296 -4.70537 0.68921973 -3.6715404
7276 -0.33771987 1.0387507 -4.7102901 0.69250047 -3.6715394
7277 -0.3540489 1.0470984 -4.718638 0.6980656 -3.6715396
7278 -0.38789064 1.0592844 -4.7308252 0.7061896 -3.6715409
7279 -0.43138294 1.0741792 -4.7457215 0.71611947 -3.6715423
7280 -0.47751053 1.0902908 -4.7618363 0.72686053 -3.6715455
7281 -0.51535063 1.1031695 -4.7747203 0.73544633 -3.6715507
7282 -0.51136478 1.103358 -4.7749154 0.735572 -3.6715574
7283 -0.44462959 1.0843064 -4.7558604 0.72287093 -3.671554
7284 -0.3397809 1.0515258 -4.7230694 0.7010172 -3.6715434
7285 -0.2384345 1.020499 -4.6920351 0.68033267 -3.6715361
7286 -0.18286422 1.0026651 -4.6742024 0.6684434 -3.6715372
7287 -0.17062214 0.99680694 -4.6683479 0.66453796 -3.6715409
7288 -0.1792696 0.99735954 -4.668901 0.66490636 -3.6715415
7289 -0.20888896 1.0017477 -4.6732906 0.6678318 -3.671543
7290 -0.24587037 1.0076 -4.6791448 0.67173333 -3.6715448
7291 -0.27341537 1.0102298 -4.6817779 0.67348653 -3.6715481
7292 -0.27720611 1.0049943 -4.6765433 0.6699962 -3.6715491
7293 -0.25177887 0.9910425 -4.6625874 0.660695 -3.6715449
7294 -0.22091575 0.97570306 -4.6472394 0.65046871 -3.6715363
7295 -0.22479529 0.97241704 -4.6439493 0.64827803 -3.6715322
7296 -0.27263551 0.98506685 -4.656605 0.65671123 -3.6715381
7297 -0.33635266 1.0035111 -4.6750519 0.6690074 -3.6715408
7298 -0.39228402 1.0191103 -4.6906501 0.67940687 -3.6715398
7299 -0.43264031 1.0300951 -4.7016354 0.68673007 -3.6715403
7300 -0.45053261 1.0350188 -4.7065621 0.69001253 -3.6715433
7301 -0.43371828 1.0291052 -4.7006531 0.68607013 -3.6715481
7302 -0.37312869 1.0089138 -4.6804584 0.6726092 -3.6715446
7303 -0.29775437 0.98237343 -4.6539036 0.65491562 -3.6715302
7304 -0.26402134 0.969545 -4.6410711 0.64636333 -3.6715262
7305 -0.29615395 0.97810472 -4.6496396 0.65206981 -3.6715349
7306 -0.35562934 0.9940925 -4.6656349 0.66272833 -3.6715423
7307 -0.40536913 1.0058043 -4.6773476 0.6705362 -3.6715433
7308 -0.43968055 1.012168 -4.683706 0.67477867 -3.6715381
7309 -0.47277716 1.0169384 -4.6884735 0.67795893 -3.6715351
7310 -0.51252499 1.0237594 -4.6952943 0.68250627 -3.6715348
7311 -0.55770041 1.0328353 -4.7043732 0.68855687 -3.6715381
7312 -0.59869125 1.0409876 -4.7125285 0.69399173 -3.671541
7313 -0.61842671 1.0438634 -4.7154075 0.69590893 -3.6715441
7314 -0.60605621 1.0363079 -4.7078562 0.69087193 -3.6715483
7315 -0.55293698 1.015579 -4.6871219 0.67705267 -3.671543
7316 -0.48628615 0.98908704 -4.6606193 0.65939136 -3.6715323
7317 -0.45235198 0.97289306 -4.6444176 0.64859537 -3.6715245
7318 -0.48278971 0.97712426 -4.6486521 0.65141617 -3.6715279
7319 -0.56508981 0.99830704 -4.6698406 0.66553803 -3.6715336
7320 -0.67225636 1.0268384 -4.6983772 0.68455893 -3.6715388
7321 -0.77391509 1.0546864 -4.7262296 0.70312427 -3.6715432
7322 -0.84816832 1.0755535 -4.7470986 0.71703567 -3.6715451
7323 -0.87588874 1.0831307 -4.7546777 0.72208713 -3.6715469
7324 -0.83839894 1.0727995 -4.7443456 0.71519967 -3.671546
7325 -0.74653802 1.0454425 -4.716983 0.69696167 -3.6715405
7326 -0.62219345 1.0091922 -4.680725 0.6727948 -3.6715328
7327 -0.50478313 0.97669537 -4.6482203 0.65113025 -3.6715249
7328 -0.43648164 0.95912704 -4.6306494 0.63941803 -3.6715223
7329 -0.43050904 0.96084167 -4.6323659 0.64056111 -3.6715243
7330 -0.47653854 0.97813472 -4.649666 0.65208981 -3.6715313
7331 -0.54178108 1.001174 -4.6727122 0.66744933 -3.6715382
7332 -0.59410973 1.0198747 -4.6914155 0.67991647 -3.6715407
7333 -0.61651445 1.0298637 -4.701402 0.6865758 -3.6715383
7334 -0.61234688 1.0322104 -4.7037472 0.68814027 -3.6715369
7335 -0.58886444 1.0295314 -4.701068 0.68635427 -3.6715366
7336 -0.550619 1.0237472 -4.6952841 0.68249813 -3.6715369
7337 -0.50135706 1.0157842 -4.6873225 0.67718947 -3.6715382
7338 -0.44114655 1.0052848 -4.6768234 0.67018987 -3.6715386
7339 -0.36719697 0.99141296 -4.6629508 0.66094197 -3.6715379
7340 -0.28542859 0.97457648 -4.6461132 0.64971765 -3.6715368
7341 -0.20030717 0.95653639 -4.6280721 0.63769093 -3.6715358
7342 -0.1232227 0.93926639 -4.6108023 0.62617759 -3.6715358
7343 -0.053698123 0.92442053 -4.5959552 0.61628035 -3.6715346
7344 -0.00015475248 0.91358302 -4.5851179 0.60905535 -3.6715348
7345 0.030273632 0.90850666 -4.5800408 0.60567111 -3.6715342
7346 0.034270669 0.91203437 -4.5835655 0.60802291 -3.671531
7347 0.0015509837 0.92666704 -4.5982005 0.61777803 -3.6715335
7348 -0.057842896 0.94916009 -4.6207016 0.63277339 -3.6715415
7349 -0.10518689 0.9690213 -4.6405713 0.6460142 -3.6715501
7350 -0.107209 0.97484009 -4.6463923 0.64989339 -3.6715522
7351 -0.057966505 0.96261593 -4.6341637 0.64174395 -3.6715479
7352 0.027198771 0.93939398 -4.6109341 0.62626265 -3.6715401
7353 0.10615613 0.91827796 -4.5898112 0.61218531 -3.6715332
7354 0.14673195 0.9086344 -4.5801693 0.60575627 -3.6715349
7355 0.15158915 0.91045519 -4.5819931 0.60697013 -3.6715379
7356 0.13280746 0.91824319 -4.5897853 0.61216213 -3.6715421
7357 0.10610878 0.92743907 -4.5989817 0.61829271 -3.6715426
7358 0.078176803 0.93583991 -4.6073823 0.62389327 -3.6715423
7359 0.055007438 0.94104611 -4.6125911 0.62736407 -3.671545
7360 0.046574785 0.93925704 -4.6108035 0.62617136 -3.6715465
7361 0.057589153 0.92928241 -4.6008234 0.61952161 -3.671541
7362 0.056856212 0.91934017 -4.5908724 0.61289345 -3.6715323
7363 0.025491103 0.91955407 -4.5910889 0.61303605 -3.6715348
7364 -0.032076663 0.92639306 -4.5979326 0.61759537 -3.6715395
7365 -0.094752818 0.93309139 -4.604627 0.62206093 -3.6715357
7366 -0.16972272 0.94187287 -4.6134008 0.62791525 -3.6715281
7367 -0.27038347 0.95844111 -4.629968 0.63896074 -3.6715269
7368 -0.39813092 0.98381565 -4.6553458 0.6558771 -3.6715303
7369 -0.53020627 1.0125822 -4.6841181 0.6750548 -3.6715359
7370 -0.64464818 1.037222 -4.7087611 0.69148133 -3.6715392
7371 -0.72649863 1.0535946 -4.7251344 0.7023964 -3.6715398
7372 -0.77115435 1.0610511 -4.7325913 0.7073674 -3.6715402
7373 -0.77380563 1.0595606 -4.7311013 0.70637373 -3.6715406
7374 -0.73542374 1.0479576 -4.7195 0.6986384 -3.6715424
7375 -0.65721014 1.0258803 -4.6974203 0.6839202 -3.6715401
7376 -0.55402685 0.99788972 -4.6694245 0.66525981 -3.6715347
7377 -0.45672337 0.97221324 -4.6437463 0.64814216 -3.6715331
7378 -0.38318396 0.95260889 -4.6241431 0.63507259 -3.6715342
7379 -0.33304507 0.93895083 -4.6104827 0.62596722 -3.6715319
7380 -0.32051956 0.93427861 -4.6058068 0.62285241 -3.6715281
7381 -0.34990975 0.94199972 -4.6135293 0.62799981 -3.6715295
7382 -0.41364686 0.95915769 -4.6306914 0.63943846 -3.6715337
7383 -0.48505154 0.97786972 -4.6494067 0.65191315 -3.6715369
7384 -0.54969069 0.99312741 -4.6646615 0.66208494 -3.6715341
7385 -0.60900827 1.0063491 -4.6778802 0.6708994 -3.671531
7386 -0.67489162 1.0209207 -4.6924519 0.6806138 -3.6715312
7387 -0.74434446 1.0372994 -4.7088315 0.69153293 -3.6715321
7388 -0.81359406 1.0533551 -4.7248881 0.70223673 -3.6715331
7389 -0.87195934 1.0661064 -4.7376404 0.7107376 -3.671534
7390 -0.90933604 1.0729421 -4.7444756 0.71529473 -3.6715334
7391 -0.9273812 1.0745601 -4.7460911 0.7163734 -3.6715311
7392 -0.94151848 1.0758707 -4.7473982 0.71724713 -3.6715275
7393 -0.96471391 1.08129 -4.7528172 0.72086 -3.6715272
7394 -1.005267 1.0919281 -4.7634567 0.72795207 -3.6715285
